"item_name","item_type","category","source_path","target_path","file_count","bytes","status"
"02_prod_v02_calibration_results.xlsx","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_prod_v02_calibration_results.xlsx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_prod_v02_calibration_results.xlsx","1","10042","PLANNED"
"02_prod_v02_readiness_report.md","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_prod_v02_readiness_report.md","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_prod_v02_readiness_report.md","1","2931","PLANNED"
"02_prod_v02_rebased_approval_manifest.json","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_prod_v02_rebased_approval_manifest.json","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_prod_v02_rebased_approval_manifest.json","1","1139","PLANNED"
"02_prod_v02_supplemental_approval_manifest.json","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_prod_v02_supplemental_approval_manifest.json","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_prod_v02_supplemental_approval_manifest.json","1","3549","PLANNED"
"02_reference1000_equivalence_audit_v01.py","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_reference1000_equivalence_audit_v01.py","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_reference1000_equivalence_audit_v01.py","1","10447","PLANNED"
"02_reference1000_equivalence_report_v01.md","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_reference1000_equivalence_report_v01.md","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_reference1000_equivalence_report_v01.md","1","4011","PLANNED"
"02_reference1000_equivalence_report_v01.xlsx","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_reference1000_equivalence_report_v01.xlsx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_reference1000_equivalence_report_v01.xlsx","1","10614","PLANNED"
"02_reference1000_equivalence_results_v01.json","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_reference1000_equivalence_results_v01.json","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_reference1000_equivalence_results_v01.json","1","84886","PLANNED"
"02_reference1000_optimized_manifest.json","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_reference1000_optimized_manifest.json","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_reference1000_optimized_manifest.json","1","2675","PLANNED"
"02_reference1000_schema_diff_v01.xlsx","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_reference1000_schema_diff_v01.xlsx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_reference1000_schema_diff_v01.xlsx","1","11785","PLANNED"
"02_reference1000_text_null_audit_v01.xlsx","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_reference1000_text_null_audit_v01.xlsx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_reference1000_text_null_audit_v01.xlsx","1","14108","PLANNED"
"02_schema.sql","file","01_증강_계획과_방법","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_schema.sql","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\01_증강_계획과_방법\02_schema.sql","1","4912","PLANNED"
"02_schema_prod.sql","file","01_증강_계획과_방법","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_schema_prod.sql","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\01_증강_계획과_방법\02_schema_prod.sql","1","6876","PLANNED"
"02_schema_prod_v02.sql","file","01_증강_계획과_방법","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_schema_prod_v02.sql","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\01_증강_계획과_방법\02_schema_prod_v02.sql","1","3407","PLANNED"
"02_step26_s_gate_report.md","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_step26_s_gate_report.md","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_step26_s_gate_report.md","1","805","PLANNED"
"02_step27_gate_report.md","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\02_step27_gate_report.md","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\02_step27_gate_report.md","1","2071","PLANNED"
"BI시각화_32-34일차_2팀실습_ASIS-TOBE_세그먼트AB재설계_20260905_v02_클린제출본.docx","file","03_분석_계획과_방법","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\BI시각화_32-34일차_2팀실습_ASIS-TOBE_세그먼트AB재설계_20260905_v02_클린제출본.docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\03_분석_계획과_방법\BI시각화_32-34일차_2팀실습_ASIS-TOBE_세그먼트AB재설계_20260905_v02_클린제출본.docx","1","49384","PLANNED"
"BI시각화_32-34일차_TO-BE_슬랙공유_브리핑_20260905_v02_클린제출본.docx","file","05_권위자료_원본입력","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\BI시각화_32-34일차_TO-BE_슬랙공유_브리핑_20260905_v02_클린제출본.docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\05_권위자료_원본입력\BI시각화_32-34일차_TO-BE_슬랙공유_브리핑_20260905_v02_클린제출본.docx","1","39383","PLANNED"
"BI시각화_33일차_2팀프로젝트실습_해답_20260905_v04_클린제출본_[TO-BE].docx","file","05_권위자료_원본입력","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\BI시각화_33일차_2팀프로젝트실습_해답_20260905_v04_클린제출본_[TO-BE].docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\05_권위자료_원본입력\BI시각화_33일차_2팀프로젝트실습_해답_20260905_v04_클린제출본_[TO-BE].docx","1","49280","PLANNED"
"BI시각화_34일차_2팀_TO-BE실행안_교수판단회신_260904_1803_01.docx","file","05_권위자료_원본입력","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\BI시각화_34일차_2팀_TO-BE실행안_교수판단회신_260904_1803_01.docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\05_권위자료_원본입력\BI시각화_34일차_2팀_TO-BE실행안_교수판단회신_260904_1803_01.docx","1","9665","PLANNED"
"BI시각화_34일차_2팀프로젝트실습_해답_20260905_v02_클린제출본_[TO-BE].docx","file","05_권위자료_원본입력","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\BI시각화_34일차_2팀프로젝트실습_해답_20260905_v02_클린제출본_[TO-BE].docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\05_권위자료_원본입력\BI시각화_34일차_2팀프로젝트실습_해답_20260905_v02_클린제출본_[TO-BE].docx","1","56474","PLANNED"
"travel_data_filtered_complete_2026-09-03_v03_비식별.sqlite","file","05_권위자료_원본입력","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\travel_data_filtered_complete_2026-09-03_v03_비식별.sqlite","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\05_권위자료_원본입력\travel_data_filtered_complete_2026-09-03_v03_비식별.sqlite","1","6447104","PLANNED"
"호텔검색_1000명_10000명_세그먼트AB시뮬레이션_증강계획서_20260905_v02_클린제출본.docx","file","01_증강_계획과_방법","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\호텔검색_1000명_10000명_세그먼트AB시뮬레이션_증강계획서_20260905_v02_클린제출본.docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\01_증강_계획과_방법\호텔검색_1000명_10000명_세그먼트AB시뮬레이션_증강계획서_20260905_v02_클린제출본.docx","1","52711","PLANNED"
"호텔검색_1만명증강_테스트결과_260907_1418_03.json","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\호텔검색_1만명증강_테스트결과_260907_1418_03.json","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\호텔검색_1만명증강_테스트결과_260907_1418_03.json","1","915","PLANNED"
"호텔검색_1만명증강_품질판정보고서_260907_1418_03.md","file","06_검증_QA_승인","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\호텔검색_1만명증강_품질판정보고서_260907_1418_03.md","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\06_검증_QA_승인\호텔검색_1만명증강_품질판정보고서_260907_1418_03.md","1","4572","PLANNED"
"호텔검색_32일차_2팀_실행체크리스트_20260905_v04_클린제출본_[TO-BE].docx","file","05_권위자료_원본입력","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\호텔검색_32일차_2팀_실행체크리스트_20260905_v04_클린제출본_[TO-BE].docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\05_권위자료_원본입력\호텔검색_32일차_2팀_실행체크리스트_20260905_v04_클린제출본_[TO-BE].docx","1","48004","PLANNED"
"호텔검색_3단계증강및AB분석종합보고서_260907_1645_02.docx","file","04_최종_보고서","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\호텔검색_3단계증강및AB분석종합보고서_260907_1645_02.docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\04_최종_보고서\이전버전\호텔검색_3단계증강및AB분석종합보고서_260907_1645_02.docx","1","300591","PLANNED"
"호텔검색_3단계증강및AB분석종합보고서_260907_1710_01.docx","file","04_최종_보고서","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\호텔검색_3단계증강및AB분석종합보고서_260907_1710_01.docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\04_최종_보고서\이전버전\호텔검색_3단계증강및AB분석종합보고서_260907_1710_01.docx","1","304342","PLANNED"
"호텔검색_3단계증강및AB분석종합보고서_260907_1720_01.docx","file","04_최종_보고서","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\호텔검색_3단계증강및AB분석종합보고서_260907_1720_01.docx","C:\Users\이소이\Desktop\[은평4기] AI로 끝내자! 바이브코딩으로 배우는 데이터분석 실전 과정\미니 프로젝트\깃허브 업로드용\sesac-data-analysis-mini-project\09_단계별 분석\3단계_10000건_증감_분석\04_최종_보고서\현재본\호텔검색_3단계증강및AB분석종합보고서_260907_1720_01.docx","1","306038","PLANNED"
